id,title,year,rating,genre,director,overview,cast
351159,Bond 303,1985.0,0.0,"Thriller, Action",Ravi Tandon,"Terrorist attacks take place all over the world by unknown rockets so an Indian agent, Bond 303, is called to solve the mystery behind it.","Jeetendra, Parveen Babi, Prem Chopra, Shreeram Lagoo, Helen"
340730,Sadiyaan: Boundaries Divide... Love Unites,2010.0,8.5,"Drama, Romance",Raj Kanwar,"While waiting at Attari Railway Station circa 1968, Rajveer Singh and his wife, Amrit Kaur, recall the turbulent years of partition, how they fled from their hometown in Lahore, and of being separated from their only son, Ehsaan. They arrive near Amritsar and take over the vacant house of Pervez Shahbudin - with it's lone occupant, a male child, left behind by his parents. Amrit gets to adopt him after Rajveer is unable to locate his parents, and they call him Ehsaan - who soon grows up to excel in studies and sports. On a trip to Kashmir, he meets with and falls in love with Chandni rather dramatically, and is overjoyed to learn that she also is from Amritsar.","Rekha, Hema Malini, Javed Sheikh, Navni Parihar, Avtar Gill"
101737,Ram Balram,1980.0,5.6,"Action, Comedy, Drama",Vijay Anand,"Ram and Balram are 2 young boys who live with their loving parents. Their scheming uncle, Jagatpal, however kills the boy's father and mother. Jagatpal lies to the boys that their parents have been killed in an accident and promises to raise them himself. He enrolls the younger brother Balram, in school and eventually sends him off to join the police force. The older becomes a mechanic. Jagatpal has a tight hold on the boys, even when Ram is an adult, he still gives all his wages to his uncle and is only allowed to keep a few rupees for pocket money.","Amitabh Bachchan, Dharmendra, Rekha, Zeenat Aman, Ajit Khan"
20296,Chocolate: Deep Dark Secrets,2005.0,4.1,"Thriller, Crime, Drama, Mystery",Vivek Agnihotri,"Pipi and Sim Chopra are accused of several terrorist attacks, and it is up to Advocate Krishan Pundit to prove their innocence.","Anil Kapoor, Suniel Shetty, Arshad Warsi, Emraan Hashmi, Irrfan Khan"
1014607,Ranveer Ching Returns,2016.0,0.0,Unknown,Unknown,Unknown,Unknown
124438,Contract,2008.0,4.0,"Thriller, Action",Ram Gopal Varma,"After witnessing the brutal death of his family, an embittered ex-army officer agrees to infiltrate a gang of terrorists.","Adhvik Mahajan, Sakshi Gulati, Kishore Kadam, Sumeet Nijhawan, Amruta Khanvilkar"
849864,27 September,2021.0,5.5,Drama,Meenakshi Rai,"The story is about life, love, and nirvana.  Siddharth (42) is in the holy city of Banaras for the first time. One day at the ghat he sees and instantly gets hooked with the aura of Malvika (38).  He is at a loss for words as this is the same girl whom he saw 17 years ago while crossing the road.  Is destiny playing a game with him? Is it mere attraction?  Graceful, Soulful, and Cheerful Malvika clear all his illusions as she believes in the flow of mystical energy.  The undercurrents make them bond together to explore many hidden facets and at the same time, Malvika feels some interruptions. She is waiting eagerly for the sunset of 27th September.  Will destiny would be kind enough to their coming together?","Meenakshi Rai, Vinay Rai"
103998,Bandish,1980.0,4.0,"Action, Crime, Drama",K. Bapayya,"Kishan (Rajesh Khanna), the rich and spoiled son, studying medicine in college, of a wealthy man (Om Prakash) is taught a lesson in humility by fellow student, Madhu (Hema Malini), and he undergoes a dramatic transformation, and also falls in love with her. Their dreams are shattered when Madhu is killed by Kapilkumar (Danny Denzongpa), and a devastated Kishan relocates to a small village to practice medicine. He meets with Chanchal, an exact look-alike of Madhu, and finds himself drawn towards her, and she too is attracted to him. But does fate have positive results for Kishan?","Rajesh Khanna, Hema Malini, Danny Denzongpa, Tanuja Samarth, Om Prakash"
146329,Ammaa Ki Boli,2019.0,4.2,"Comedy, Drama",Unknown,"Ammaa Ki Boli is a comical genre movie directed by Narayan Chauhan and produced by Mukesh Chaudhary under the banner of Street Act Production. The story revolves around an old-aged husbandless mother, her 5 grown-up children’s and a second-rate two-seater scooter. The movie features Faruk Zafar as Ammaa in lead role, following with Priyal Patil, Govind Namdev, Sitaram Panchal, Sanjay Mishra, Hrishita Bhatt, Zakir Hussain Actor, Ishtiaq Khan, Shekhar Singh and others in their respective important roles","Hrishitaa Bhatt, Sanjay Mishra, Himani Shivpuri, Govind Namdeo, Zakir Hussain"
432510,Swayamvar,1980.0,0.0,"Romance, Comedy, Drama",Parvataneni Sambasiva Rao,"Durgadevi rules her household with her brother, Makhanlan, and treats daughter Shanti worse than she treats servants; her other daughter is Roopa. When the younger women are approached for marriage, Durgadevi refuses.","Shashi Kapoor, Sanjeev Kumar, Moushumi Chatterjee, Vidya Sinha, Nadira"
617123,Penalty,2019.0,4.0,Drama,Shubham Singh,"A young boy Lukram, hailing from the state of Manipur, situated in the Northeastern part of the country, is a football enthusiast and enrols in a Lucknow-based college to realise his dream of playing for the Indian national team, but his dreams start to crumble when he is subjected to blatant racism and zonal politics that is prevalent in this sport’s team-selection process.","Kay Kay Menon, Shashank Arora, Lukram Smil, Bijou Thaangjam, Manjot Singh"
693836,Khaali Peeli,2020.0,6.0,"Romance, Action, Comedy, Thriller",Maqbool Khan,"The story is about two childhood sweethearts Pooja and Blackie who gets separated due to certain circumstances when they were kids. Pooja, who is now aprostitute, decides to escape the brothel on turning 18, with a bag full of  stolen money. She bumps into Blackie who is now a very ‘chalu’ Bombay taxi driver. He agrees to ‘drive’ her to freedom, in exchange for a hefty amount.This leads to a series of chase and escape – with the goons on Pooja's trail and the cops on the goons’ trail.","Ishaan Khatter, Ananya Panday, Jaideep Ahlawat, Satish Kaushik, Deshna Dugad"
153170,Bandh Darwaza,1990.0,4.0,"Action, Drama, Horror",Shyam Ramsay,"Unable to conceive, Thakurain Lajjo enlists the help of her maid, Mahua, and approaches a demon named Nevla, who assures her that she will indeed give birth but if it's a daughter, then she must surrender her to him, to which she agrees. Shortly thereafter, she gives birth to a daughter, Kamya, but refuses to surrender it. Mahua poisons her, abducts Kamya, and takes her to Nevla, but Thakur Pratap Singh intervenes just in time, banishes the former to a coffin in a cavern, and rescues his daughter. 18 years later, Kamya herself will be compelled to approach and resurrect Nevla in order to win the love of Kumar - who she is obsessed with - and will do anything to make him her's forever.","Hashmat Khan, Manjeet Kular, Kunickaa Sadanand, Satish Kaul, Anita Sareen"
131318,Party,1984.0,6.7,Drama,Govind Nihalani,"Celebrities arrive at an extravagant party in Bombay to honour Divakar for his contributions to arts and cinema. However, gossip, uninvited guests and a dead body show up to mar the celebrations.","Vijaya Mehta, Deepa Sahi, Rohini Hattangadi, Shafi Inamdar, Gulan Kripalani"
205075,Raja,1995.0,5.3,"Action, Romance",Indra Kumar,Rana Mahednra Pratap Garewal (Mukesh Khanna) is a wealthy businessman along with his brother Vishwa (Dalip Tahil). They are both good friends with Brijnath (Paresh Rawal) who is not as wealthy. Rana's younger sister Madhu (Madhuri Dixit) is a good friend of Brijnath's younger brother Raja (Sanjay Kapoor). Seeing this Rana and Birju both arrange for Raja and Madhu to marry when they are older but Rana quickly backs out and insults Birju because of his social status.,"Madhuri Dixit, Sanjay Kapoor, Mukesh Khanna, Dalip Tahil, Rita Bhaduri"
97442,Kareeb,1998.0,5.9,"Drama, Romance",Vidhu Vinod Chopra,A friend helps a smitten young man arrange to marry a pretty woman who lacks a dowry.,"Bobby Deol, Neha, Saurabh Shukla, Johny Lever, Moushumi Chatterjee"
468469,Kaalakaandi,2018.0,6.6,"Comedy, Thriller, Drama",Akshat Verma,"Unfolding through a course of a night in Mumbai, Kaalakaandi showcases three parallel tracks — a man who discovers he has terminal illness decides to let go of his principles and live a little; a woman involved in a hit-and-run seeks redemption and two goons must decide if they can trust each other.","Saif Ali Khan, Akshay Oberoi, Isha Talwar, Sobhita Dhulipala, Kunaal Roy Kapur"
192097,Ghanchakkar,2013.0,5.3,"Comedy, Crime, Thriller",Raj Kumar Gupta,A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.,"Vidya Balan, Emraan Hashmi, Rajesh Sharma, Parvin Dabas, Namit Das"
99106,Mahakaal,1994.0,6.2,"Horror, Action, Comedy",Shyam Ramsay,"A demon torments the family and friends of Anita in order to take revenge on his death, which was caused by her police-officer father.","Archana Puran Singh, Karan Shah, Kulbhushan Kharbanda, Reema Lagoo, Johny Lever"
556310,Bombairiya,2019.0,7.3,"Comedy, Crime, Drama",Pia Sukanya,"It follows the story of Meghna, who gets embroiled in a series of events after her phone gets stolen.","Radhika Apte, Akshay Oberoi, Ravi Kishan, Adil Hussain, Shilpa Shukla"
170986,Frozen,2007.0,7.3,"Drama, Horror",Shivajee Chandrabhushan,"This is a touching and somber journey of Lasya, who lives with her father Karma and younger brother Chomo in a remote village in the Himalayas. Pristine snow capped mountains surround their tiny hamlet and barren harsh land stretches for miles into nowhere. One day the army moves in, settles a hundred yards across their doorstep. The last bit of comfort the family draws from their familiar surroundings changes into a harsh ceaseless irreversible conflict. The film depicts the life of this family whose dream like existence is interrupted by inevitable odds, one after the other.","Danny Denzongpa, Aungchuk, Shakeel Khan, Raj Zutshi, Yashpal Sharma"
285937,Water,2013.0,7.2,Drama,Girish Malik,"Jal revolves around a young man named Bakka, who is gifted with a special ability to find water in the desert. With the backdrop of water scarcity, the film tells a complex and intriguing story of love, relationships, enmity, deceit and circumstances that bring about the dark side of human character.","Purab Kohli, Tannishtha Chatterjee, Kirti Kulhari, Saidah Jules, Mukul Dev"
276846,Badal,2000.0,6.1,"Action, Crime, Romance",Raj Kanwar,"Badal is a victim of the 1984 riots, brought up by a terrorist. Badal aims to kill the treacherous police officer who had killed his parents and his loving sister. He takes shelter in the house of an honest police officer and falls in love with a minister's granddaughter. Will he be able to accomplish his revenge?","Bobby Deol, Rani Mukerji, Amrish Puri, Ashish Vidhyarthi, Ashutosh Rana"
611537,Malaal,2019.0,5.2,"Romance, Drama",Mangesh Hadawale,"When a rowdy Shiva’s world collides with that of a demure Aastha’s, whose family has just moved into the chawl he resides in, sparks fly between them. But given their completely different backgrounds, is there any scope for their romance to bloom and survive?","Meezaan Jafri, Sharmin Segal, Sameer Dharmadhikari, Sonal Jha, Sanjay Gurbaxani"
254420,Gulaab Gang,2014.0,6.2,Drama,Soumik Sen,A fearless woman fights social injustice; creating a sanctuary for abused women and battling a crooked politician.,"Madhuri Dixit, Juhi Chawla Mehta, Tannishtha Chatterjee, Sudev Nair, Divya Jagdale"
96112,Arjun,1985.0,5.4,"Drama, Action, Romance, Crime",Rahul Rawail,"Mr. Malwankar lives a small tenement in Grant Road, Bombay, with his son, Arjun, daughter, Sudha, and wife, Rukmini, who is his second wife, as his first wife passed away. Although he is well past his retirement age, he continues to work for an abusive employer, Ashok. Arjun's attempts at seeking employment are all in vain. One day when hoodlums are beating up a man, he intervenes, beats the hoodlums up with the help of half of his friends. This is when his life changes forever. One of his friends', Mohan, is killed; Arjun finds out who the killers are, and kills them in broad daylight; he is arrested, and subsequently released, only to be told by his father that he is no longer welcome. A politician, Shiv Kumar Chougule, takes a liking to Arjun and employs him, and gives him all the support and assistance he needs to fight hoodlums. Arjun now finds he has a mission in life, and is quite content","Sunny Deol, Dimple Kapadia, Anupam Kher, Prem Chopra, Paresh Rawal"
